Desplacment,Force
0.0,0.0
2.2651686354693047e-07,0.022651686331992524
1.1599630448167484e-06,0.1159963014333126
3.3228601915096395e-06,0.3322859474920511
7.113634008551946e-06,0.7113626977696875
1.2522171732791145e-05,1.252213338225442
1.912031808883777e-05,1.9120181562755565
2.627657505120441e-05,2.6276220700620883
3.340979105023555e-05,3.34090626942562
4.016455378275517e-05,4.016328832970942
4.642205744218641e-05,4.642010362167543
5.217804795281462e-05,5.217527355305685
5.739387909045109e-05,5.739018679628777
6.193339272838874e-05,6.192875325712853
6.564797457875165e-05,6.564244931650051
6.85111721857063e-05,6.850489204946069
7.072425476526126e-05,7.07173462172833
7.269550485474729e-05,7.2688002435271
7.489552477174926e-05,7.488732044649518
7.765886524156314e-05,7.764971897271886
8.09974025897414e-05,8.098702542858977
8.457770973642374e-05,8.456589492410535
8.781625948194726e-05,8.780303502002313
9.007038893028316e-05,9.005611987848875
9.079180570015355e-05,9.077719107798437
8.961143327639356e-05,8.95968186542244
8.638252105961627e-05,8.63679064374471
8.113698361898649e-05,8.112236899681733
7.408746179408336e-05,7.40728471719142
6.558075882167929e-05,6.556614419951012
5.6006981733621974e-05,5.5992367111452825
4.571935024145501e-05,4.570473561928585
3.499477312148816e-05,3.498015849931901
2.402249501326484e-05,2.400788039109569
1.2897321364333645e-05,1.2882706742164496
1.6092121637084083e-06,0.15945975415392577
-1.0057033119273871e-05,-1.007162799493658
-2.2544493187531297e-05,-2.255888377617683
-3.646354038346039e-05,-3.647720715800703
-5.2423632195346335e-05,-5.243543084406573
-7.077518301847134e-05,-7.078286994668698
-9.14584727772151e-05,-9.145814134099293
-0.00011398393212084002,-11.396962012022266
-0.00013756021905509603,-13.75239995893003
-0.00016115575870049453,-16.108865493217667
-0.0001836167724555472,-18.351054348813896
-0.00020372127716951488,-20.357088426874235
-0.00022031643329329268,-22.012238064190242
-0.0002327038053916836,-23.247257543992934
-0.0002408766370908021,-24.061861092922825
-0.00024562165718431154,-24.534721645801774
-0.00024827530182880056,-24.79914008616826
-0.00025021154010225726,-24.992060791686207
-0.0002524029267611263,-25.210390481909666
-0.0002553011232239069,-25.499118500545148
-0.00025899014486007425,-25.86659496596487
-0.00026347026124320304,-26.312819871725015
-0.0002688563826438085,-26.84920227397579
-0.00027532631908235895,-27.49339719742322
-0.0002828887323834325,-28.246196844917105
-0.00029099471364964474,-29.05289659397899
-0.00029842925362726287,-29.792579607186983
-0.00030344532679005406,-30.291534501798587
-0.00030421573230613076,-30.368159842917866
-0.00029942813316949254,-29.88939992925404
-0.0002886215792830121,-28.808744540605996
