Desplacment,Force
0.0,0.0
7.098895013073941e-06,0.70988868056537
2.1902748267007083e-05,2.190250720710894
3.3077305579721665e-05,3.307647532395104
3.4156813276844953e-05,3.4155899052742202
2.609187549377852e-05,2.6090961269675765
1.549454410111633e-05,1.549362987701358
1.0086814286105567e-05,1.0085900062002817
1.3174864090951413e-05,1.3173920951037743
2.2536360837607575e-05,2.253520759285549
3.262805969071628e-05,3.262637218736324
3.797051208181019e-05,3.7968365582815276
3.640146517255279e-05,3.6399318673557874
3.0935796233245645e-05,3.093364973425073
2.8761635731670707e-05,2.875948923267579
3.55289390672394e-05,3.552630957450531
5.1442855938208575e-05,5.143813244568458
7.149085898068923e-05,7.148087727349867
8.873667027810155e-05,8.871904360022542
9.764745771281526e-05,9.762450300668846
9.545740287242393e-05,9.54344481662971
8.488760851673754e-05,8.486465381061073
7.222958493760461e-05,7.22066302314778
6.326284203462721e-05,6.323988732850039
5.9298018162523156e-05,5.927506345639634
5.8199724064636444e-05,5.8176769358509635
5.824515495016601e-05,5.822218965308535
5.758089494078659e-05,5.755792964370594
5.575654250040857e-05,5.57335772033279
5.26288794185267e-05,5.2605914121446045
4.734600118380139e-05,4.732303588672073
4.016321152103227e-05,4.014024622395161
3.328180697262106e-05,3.32588416755404
2.803631003743223e-05,2.801334474035157
2.2565966928007312e-05,2.2543001630926653
1.335469067092926e-05,1.33317253738486
-4.0746982071528235e-06,-0.4097660146004663
-3.044895859309201e-05,-3.047127294818291
-6.144194633433996e-05,-6.145958281976846
-9.027165627353776e-05,-9.027773364960753
-0.00011037512165157103,-11.03672264552427
-0.00012018943838599092,-12.017256253503229
-0.00012331497007607938,-12.329490619896518
-0.00012498164575775876,-12.495981444181504
-0.0001253194483168029,-12.529725297902601
-0.00012370679060442696,-12.368459526665005
-0.00012099166445767765,-12.096946911990074
-0.00012070170612986516,-12.067951079208823
-0.00013176497298550988,-13.173064191734175
-0.00015748022293895716,-15.740880340815492
-0.0001924308234573348,-19.22856200200067
-0.0002257162564256321,-22.54708927004442
-0.00024679427343303175,-24.64680827700981
-0.0002536275466316618,-25.327199272328436
-0.000255137229625209,-25.477497142246676
-0.0002619642448667939,-26.157066863809128
-0.0002772830980380744,-27.681310626015236
-0.0002958207562436968,-29.524635540627994
-0.00030744441720593373,-30.67975234411669
-0.0003026575575424604,-30.201066377769358
-0.0002746618904681689,-27.40149967034021
-0.00022881240679672088,-22.816551303195407
-0.0001806783328645031,-18.00314390997363
-0.00014749293761477555,-14.684604385000876
-0.00013983690164060954,-13.919000787584272
-0.0001536912864253138,-15.30240273428301
-0.00017348335803587516,-17.27799144011659
-0.00018182964333954477,-18.1108215377552
-0.00017094332968820212,-17.022190172620935
-0.00014428593431149389,-14.356450634950109
-0.00011097342952923549,-11.02520015672427
-8.150707425158655e-05,-8.078564628959377
-6.125187152170885e-05,-6.053044355971607
-4.7402364197503255e-05,-4.668093623551047
-3.0104697844619247e-05,-2.9383269882626464
-6.12716735800541e-07,0.010871122038450948
4.022589330217249e-05,4.0945743640555845
8.786913406141274e-05,8.857460215739014
0.00014098719902882857,14.164334675614212
0.0001962772638557636,19.682342708954643
0.00024301527533266394,24.340497281817424
0.00027599744002007864,27.62336761724179
0.00030108912667920276,30.118131922623213
0.00033037081771656397,33.026197328016096
0.0003759374063961608,37.54375653917488
0.0004406179709403831,43.93777349441037
0.0005162039123555945,51.377981296636825
0.0005889311321213389,58.4994464667814
0.0006473287975679473,64.18791588674682
0.000688146379824427,68.14670665689678
0.0007162529471019722,70.86395473407312
0.0007415257647369926,73.30090987435379
0.0007743674654589184,76.45841507306636
0.0008169841772909258,80.53944649854644
0.000862303900822402,84.85823725353907
0.0008989639409390402,88.33519495626214
0.0009187388962167361,90.204344215356
0.0009215493063749304,90.46961788777375
0.0009148986298631207,89.80455023659277
0.0009086440102203885,89.17908827231955
0.0009049273714510455,88.80742439538525
0.0009025678725465339,88.57147450493409
0.0009002130291201347,88.33599016229417
0.0008963644429472256,87.95113154500326
0.0008903089209741055,87.34557934769126
0.0008823689688481602,86.55158413509673
0.0008763806108179409,85.95274833207479
0.000874029009234522,85.7175881737329
0.0008735418435934758,85.66887160962828
0.000869947362110269,85.30942346130759
0.0008546859640067912,83.78328365095982
0.0008245579222607641,80.77047947635712
0.0007829769432220109,76.6123815724818
0.0007368734089749841,72.00202814777911
0.0006902303663145304,67.33772388173374
0.0006418121217819715,62.49589942847786
0.0005865566015705451,56.970347407335225
0.000518748806586836,50.18956790896431
0.00043653077406110403,41.96776465639111
0.00034405878098381126,32.72056534866183
0.0002506693180978208,23.38161906006278
0.00016455618016100344,14.770305266381046
8.730125590165198e-05,7.044812840445899
1.7893051517965607e-05,0.10399240207726126
-3.658766313105501e-05,-5.343718611839998
-7.619220458707029e-05,-9.30265438547938
-0.00010985065235693406,-12.665655705456203
-0.00014948328160866925,-16.622991399014413
-0.00019920067493222325,-21.582105645922567
-0.00025537987874067937,-27.176845523451657
-0.000309468852088392,-32.55233624410137
-0.0003534393080675585,-36.91272082583473
-0.00038722742041956426,-40.25680134102642
-0.00041415902369610984,-42.917819499045194
-0.0004383699263490461,-45.30640859572435
-0.00046456857665332183,-47.88703634155927
-0.0005066520373670878,-52.02293217749305
-0.0005642384750272683,-57.66207775401451
-0.0006181608755920744,-62.91915731446816
-0.0006410549789937224,-65.14388833641372
-0.0006081648100154295,-61.85487143858443
-0.0005186357371554922,-52.90196415259071
-0.00039715821938513787,-40.75421237555528
-0.00027708914997813365,-28.747305434854855
-0.00017935378598293451,-18.97376903533494
-0.00010193074602492824,-11.231465039534312
-2.4486403495525324e-05,-3.4870307865940195
7.597588011240692e-05,6.558602377265584
0.00020858057776175685,19.80195441550808
