Desplacment,Force
0.0,0.0
-1.0301418881201938e-06,-0.10301418778048337
-3.167934647958689e-06,-0.31679343479582756
-4.65318319153122e-06,-0.46531822408309775
-4.157848795840928e-06,-0.4157847845140685
-1.1336359768378753e-06,-0.11336350261376334
4.234844490658573e-06,0.42348447435144054
1.1350153980490547e-05,1.135014115257106
1.972443700849089e-05,1.9724365566884343
2.9090967203338085e-05,2.9090735865197574
3.929562844164608e-05,3.9295056854866797
5.01644950646376e-05,5.016330487478201
6.135283276543944e-05,6.1350654630427295
7.220453328659734e-05,7.220098236005648
8.179209974486187e-05,8.178693781765757
8.949821941255834e-05,8.949145650265038
9.537108673987859e-05,9.536290311124079
0.00010004802082366792,10.003857318067945
0.00010440320878831656,10.439247284173785
0.00010924692262248662,10.923462202577188
0.00011522361851602779,11.520918668862219
0.00012233895874444797,12.232168496512045
0.0001299903257630449,12.996960430109185
0.00013726146122904897,13.723706479448389
0.00014332238056984276,14.32946080027655
0.00014734581737770272,14.73156399163654
0.00014823323200185629,14.820250608023368
0.00014507711028083115,14.504638435920853
0.00013728246796683804,13.725174204521544
0.0001249170349159074,12.488630899428477
0.00010884573489402696,10.881500897240434
9.026581783225814e-05,9.023509191063551
7.025457059093782e-05,7.02238446693152
4.9824258614124144e-05,4.979353269250153
3.0014490317292387e-05,2.9983764395669774
1.1606619406054178e-05,1.157589348443157
-4.884039683043465e-06,-0.4914763724592566
-1.973948476522643e-05,-1.9770137000736625
-3.412559365967236e-05,-3.415594277971595
-4.969955016533293e-05,-4.972911476609286
-6.82289680115353e-05,-6.825669207179671
-9.082976891788316e-05,-9.085341641008352
-0.00011773783767094793,-11.77531521606847
-0.00014852688538936188,-14.852668094168232
-0.0001828368504050443,-18.280989352148705
-0.00021966934168918877,-21.960005652831068
-0.00025717508822223415,-25.70453761517384
-0.00029271349516445913,-29.250772191433942
-0.0003227628533054005,-32.24765897249838
-0.0003448659933559383,-34.45101189181931
-0.00035848418281257867,-35.80807305459367
-0.000364930691252584,-36.450341926499895
-0.000366736006247898,-36.63019111851521
-0.00036630532778565787,-36.587123272291194
-0.0003649825828316523,-36.45484877689064
-0.0003635755185984223,-36.31414235356763
-0.0003629999423307272,-36.256584726798124
-0.0003641735299906328,-36.373505394725456
-0.0003677495766591274,-36.729757671429844
-0.0003738869228883514,-37.34110939129205
-0.00038251876540110153,-38.20080771775835
-0.00039226645956067505,-39.171447484024284
-0.00040057549925885124,-39.998665878661896
-0.0004045157913689909,-40.39089312699993
-0.000401601267348327,-40.09944072493354
-0.0003909333816237111,-39.03265215247195
-0.00037322873415214383,-37.26218740531522
-0.0003501272070443515,-34.95203469453599
-0.0003230815358723423,-32.247467577335065
-0.00029312862981693073,-29.25217697179391
-0.00026112625366093084,-26.051939356193923
-0.00022747177871018008,-22.686491861118846
-0.000192227954497605,-19.16210943986134
-0.00015518694575826652,-15.458008565927491
-0.00011592531871154167,-11.531845861255007
-7.329686695992865e-05,-7.2690006860937055
-2.4994740973131802e-05,-2.438788087414021
3.101279158390138e-05,3.1619373211448174
9.523949291054016e-05,9.583806092076067
0.00016750431385276974,16.806636258234665
0.00024803662381366076,24.849852372987456
0.00033599972671728516,33.6247139525513
0.00042891730818256797,42.87779482186202
0.0005233295257924047,52.25834423543286
0.0006155102483461968,61.391976178564235
0.0007027549565058342,70.00969840441215
0.000783890180767842,77.9973405055958
0.0008589999258478419,85.36640025414083
0.0009288117639386246,92.19180331015787
0.0009940601511320927,98.54865715463244
0.0010552701746164832,104.49112260244048
0.001112600699678868,110.03752072227891
0.001165763317809057,115.16307325001553
0.0012147591877330751,119.87123498799167
0.0012599492233482349,124.19986379785993
0.0013016961716671538,128.1865178994798
0.0013398909617589577,131.82342080827388
0.0013737735786941666,135.04108000632567
0.0014022853141937486,137.74226565063407
0.0014247286904423167,139.8643333695405
0.0014418208234862299,141.47791116464927
0.0014545904221097976,142.68198533977414
0.001463590984934707,143.52992517129033
0.0014687817503373603,144.01866438405742
0.0014694809142746707,144.08447877696554
0.0014645608294277445,143.59247029227296
0.0014523606530950869,142.37245265900717
0.001431734880978977,140.3098754473962
0.0014024051104298903,137.3768983924875
0.0013650114651692594,133.63753386642443
0.0013211812043038306,129.25450777988155
0.001272146435917731,124.35103094127159
0.0012183349519894716,118.96988254844564
0.001159455388447559,113.08192619425438
0.0010950878887204705,106.64517622154554
0.0010248703363563594,99.62342098513442
0.0009484404699704335,91.98043434654184
0.0008653438863055084,83.67077598004933
0.0007748074320895926,74.61713055845773
0.0006757273115448204,64.70911850398052
0.0005668585189903288,53.82223924853137
0.0004475969359555659,41.896080945055076
0.0003185735163576459,28.99373898526307
0.00018094397951934956,15.230785301433443
