Desplacment,Force
0.0,0.0
4.1523906941709054e-08,0.004152390694094378
1.3930906881917716e-07,0.013930906879027947
2.433212229333045e-07,0.024332122277932425
3.1175824574806744e-07,0.03117582454241913
3.182740281147286e-07,0.0318274027770118
2.565009972814013e-07,0.025650099693679065
1.4062407910554774e-07,0.014062407876093709
-6.096395547641867e-09,-0.0006096395892223366
-1.5988164548272274e-07,-0.01598816457836228
-3.0861837886182586e-07,-0.03086183788922212
-4.6627728391875266e-07,-0.04662772831797644
-6.779807078086233e-07,-0.06779807048221881
-1.0076342657316092e-06,-0.10076342551408131
-1.5124835059486433e-06,-0.15124834693106623
-2.2266347465165516e-06,-0.22266346288638497
-3.140072745717364e-06,-0.31400724151258275
-4.178867660088098e-06,-0.4178866880421456
-5.197555502873617e-06,-0.519755400241982
-5.993058691954112e-06,-0.5993056391543099
-6.338885291920641e-06,-0.6338882569792431
-6.008893504094669e-06,-0.6008890781966458
-4.81485143242142e-06,-0.481484871029321
-2.6441431225046184e-06,-0.26441404003764085
5.090967072445917e-07,0.05090994250050546
4.543049107609084e-06,0.45430508245483353
9.271304033524817e-06,0.927129823450273
1.4437393844228834e-05,1.4437364397880224
1.9757905485431427e-05,1.9757825763126962
2.4964140270972084e-05,2.4963976698083874
2.9846847668937367e-05,2.9846566193709143
3.4307285811366804e-05,3.4306856934419447
3.838487215802438e-05,3.8384270376186174
4.2238625285348806e-05,4.223782254398368
4.6098387687352664e-05,4.609734334986149
5.0207300520466695e-05,5.0205950509045305
5.474414660644672e-05,5.474239576401484
5.9774499144021e-05,5.977221914404864
6.521315812959464e-05,6.521019665606968
7.080755085830784e-05,7.0803759247653195
7.616094081447165e-05,7.615622193855944
8.077134995631058e-05,8.076572071360818
8.410626895210418e-05,8.409991295239095
8.569597887542895e-05,8.56892554793645
8.523864503673969e-05,8.523192164067524
8.26320631177984e-05,8.262533972173395
7.798895639177585e-05,7.7982232995711405
7.161719268861608e-05,7.161046929255163
6.394719942296331e-05,6.394047602689886
5.550274432807299e-05,5.549602093200854
4.682330657677962e-05,4.681658318071517
3.836722645143321e-05,3.836050305536876
3.0421453293980248e-05,3.0414729897915804
2.301707308077989e-05,2.3010349684715443
1.589349487016931e-05,1.5886771474104862
8.557199196342961e-06,0.8550475800278513
3.9405436671145476e-07,0.038733097064700704
-9.199970066569708e-06,-0.9206685127795281
-2.067043845671161e-05,-2.0677067364902753
-3.416916892482462e-05,-3.4175465664037006
-4.945269535527412e-05,-4.945812556476363
-6.591518171240627e-05,-6.59188431978753
-8.267109336858506e-05,-8.267177650485388
-9.86910184278457e-05,-9.86874665535019
-0.0001129729956877246,-11.296430720885729
-0.00012468701244499705,-12.467301669966083
-0.00013330551717219145,-13.328692223881006
-0.00013868673522645554,-13.866494946196585
-0.00014110487337914182,-14.108157055254933
-0.00014119408463572953,-14.117072483515702
-0.00013983536913771575,-13.981200933714323
-0.00013803510530953933,-13.801174550896683
-0.00013677333594657324,-13.674997614600075
-0.00013685503889214405,-13.683163006931611
-0.00013878164445939035,-13.875706261938998
-0.0001426873133923344,-14.266025181083815
-0.00014833992195524738,-14.830902348773451
-0.00015514655398143816,-15.511063124244789
-0.00016222561948297398,-16.218398257207294
-0.00016859233581511927,-16.854511557544463
-0.00017337093307745338,-17.33192355501838
-0.00017589701273707447,-17.58428464035893
-0.00017580369651485988,-17.57495301813747
-0.00017307914697683546,-17.30249806433503
-0.00016804873816735638,-16.79945718338712
-0.0001613165489260414,-16.126238259255622
-0.000153640600948428,-15.358643461494285
-0.00014576620239483743,-14.57120360613523
-0.00013825448367944335,-13.82003173459582
-0.00013133733811972634,-13.128317178624119
