Desplacment,Force
0.0,0.0
1.3822669852291496e-06,0.1382266924651353
4.283293324801285e-06,0.42832915223193674
6.455564789197408e-06,0.6455558618419572
6.360004187811994e-06,0.6359998017034159
3.6133051584522187e-06,0.3613298987674383
-1.1955390602536263e-06,-0.11955451522034526
-7.100274193395937e-06,-0.7100272114154645
-1.3569697517232234e-05,-1.3569646336249348
-2.0640842963784146e-05,-2.064064739064072
-2.8627511930360952e-05,-2.862697994204962
-3.774281218000129e-05,-3.774158514065334
-4.7748407819124646e-05,-4.774591713475852
-5.774374465506326e-05,-5.773933496399726
-6.632402665477054e-05,-6.631734170523972
-7.251791263687908e-05,-7.250917277980223
-7.637524764574054e-05,-7.636503676695303
-7.886372292313628e-05,-7.885248059649272
-8.129539597330403e-05,-8.12830808703653
-8.479777338877599e-05,-8.478379644994854
-9.011683564873691e-05,-9.010005932390687
-9.70378619961407e-05,-9.701691516608923
-0.00010457606145985735,-10.454984353490675
-0.00011153894030712542,-11.150712908715951
-0.00011715005521702521,-11.711319788269432
-0.0001208899627067324,-12.084946199181989
-0.00012196267794585878,-12.192108963103315
-0.00011970283349516858,-11.966124518034297
-0.00011356702739996758,-11.352543908514196
-0.00010353016417799915,-10.348857586317353
-9.031034735246298e-05,-9.026875903763738
-7.488444654406698e-05,-7.484285822924137
-5.8062235919451984e-05,-5.802064760462637
-4.07183053877681e-05,-4.067671707294249
-2.3998214987044263e-05,-2.3956626672218655
-8.923554729073018e-06,-0.8881966414247412
3.69535673368487e-06,0.3736943026134375
1.4052077679970485e-05,1.4093600942397535
2.3496910306638283e-05,2.3538198613353107
3.399600930872424e-05,3.4036692214520077
4.759643188803751e-05,4.76355396395638
6.542802007537109e-05,6.5463171363719725
8.749338611391844e-05,8.75195918017282
0.00011310091434350693,11.31092915863349
0.00014196086153046953,14.193680599762825
0.00017328485505724962,17.32071064659149
0.00020545112518923636,20.529391328448156
0.00023596746237675848,23.57079955233967
0.0002611908567245466,26.082432663936952
0.00027874096614553253,27.828666542842306
0.0002884345985527688,28.792683608093746
0.0002920152039442651,29.148676433867085
0.0002922416318142891,29.171186752220752
0.0002912277515016331,29.069798720955152
0.0002895140846695891,28.898432037750748
0.0002871659192061672,28.66361549140856
0.00028492674036270443,28.43969760706228
0.000284125697962452,28.359593367037032
0.0002861229878805301,28.558209378264536
0.00029168266556844273,29.110996626168507
0.0003010740937927498,30.044486136534573
0.00031256124665341817,31.18579280819317
0.00032275979237694904,32.19859919604257
0.0003279947350042621,32.718298820878324
0.00032558925543162723,32.47775086361484
0.00031532641402513085,31.451466722965197
0.0002991432642684721,29.833151747299322
0.00027975429871878187,27.894255192330302
0.0002588637444227763,25.805199762729746
0.00023689502067039957,23.608327387492068
0.00021368692482156887,21.287517802608996
0.0001886662406452003,18.785449384972143
0.00016147726634504878,16.066551954956992
0.00013223517321580547,13.14234264203266
0.00010141555783142013,10.060381103594127
6.875275112602582e-05,6.794100433054696
3.220126456491336e-05,3.1389517769434496
-1.0437872501576493e-05,-1.1249557134621788
-5.9915731881521904e-05,-6.072230673980661
-0.00011650172784357476,-11.727640367495079
-0.0001812274705212011,-18.19008938199302
-0.00025369980843995997,-25.41339615074323
-0.00033125828781259225,-33.1232537094243
-0.0004099358311287943,-40.916532425600685
-0.0004855568440341584,-48.374678288626725
-0.0005555086612797477,-55.24049966472818
-0.0006192967873207784,-61.46974658267416
-0.0006779163950672058,-67.16481066407152
-0.0007327783228430713,-72.46701082104596
-0.0007847615732893349,-77.46437659531459
-0.0008340425102144422,-82.17652734927397
-0.000880165363519801,-86.56305607947739
-0.0009222473396948344,-90.54438041573815
-0.000960171836927826,-94.11459839195267
-0.000994704487465434,-97.35034529944735
-0.001026860596349461,-100.35002528163714
-0.0010570328582373521,-103.15259817482594
-0.0010845374458277556,-105.69698589708948
-0.0011079719574099498,-107.85687930542375
-0.0011261339869953083,-109.52568849691076
-0.0011396265659469294,-110.76250777261485
-0.0011496147050576082,-111.67645737400501
-0.0011569033725018414,-112.34251499790011
-0.001161782058810988,-112.78792492975265
-0.001163863395500705,-112.97784279802758
-0.0011621821515929432,-112.80971840725142
-0.0011549266905601736,-112.08417230397448
-0.0011407442134576192,-110.66592459371903
-0.0011191790352641311,-108.50940677437022
-0.0010907790538541313,-105.66940863337024
-0.0010572722986543544,-102.31873311339257
-0.0010198315740194226,-98.57466064989937
-0.0009786610506799056,-94.45760831594767
-0.0009332549986870134,-89.91700311665845
-0.0008832769700724666,-84.91920025520376
-0.0008287770115564833,-79.46920440360543
-0.0007699505907735059,-73.5865623253077
-0.0007067817853188183,-67.26968177983895
-0.0006385399013313667,-60.44549338109378
-0.0005636885929706912,-52.960362545026236
-0.0004802158284011965,-44.61308608807677
-0.0003868514349916695,-35.27664674712406
-0.0002840216129055868,-24.993664538515795
-0.00017295748934923743,-13.887252182880852
-5.3522151870963424e-05,-1.9437184350534473
7.290358883390845e-05,10.695998343290189
0.00020299339598343989,23.67694667643731
0.00033236819201342224,36.53193387498947
0.00045747069656613775,48.883287876858205
0.0005755716928122336,60.44872002929559
